Label,Damage Descriptions
1, 
1,None - Green tag
1,looks good
1,good condition
1,good condition
1,small verticle cracks in foundation
1,"hairline plaster cracks, structure good"
1,"hairline plaster cracks, structure good"
1,"hairline plaster cracks, structure good"
1,"hairline plaster cracks, structure good"
1,"hairline plaster cracks, structure good"
1,"hairline plaster cracks, structure good"
1,structure good
2,kickers/sWys
1,(Van Windens) garden pergola cover
1,structure good
1,(Piners)
1,structure good
1,(PJ's Canvas)
3,"post at entry twisted - 6' wall red tag, keep clear of wall [single ATC with red & yellow]"
2,"post at entry twisted - 6' wall red tag, keep clear of wall [single ATC with red & yellow]"
1,Structure good
1,No comments
2,"diagonal crack at bottom, wall is slightly out of plumb near rim joist, rim joist twiested"
1,Cracking @ garage wall (front & bottom)
1,Cracked stucco @ entry (front bottom corner)
1,structure good
2,Center atrium stairWy needs inspection. Under drywall at both top & bottom
1,safe for students - struc recheck - safe to open after clearing of scaffolds - eng letter(Blue Oak School)
2,vacant boarded up dwelling
2,chimney - stay clear of falling hazard
2,chimney - stay clear of falling hazard
2,chimney - stay clear of falling hazard
1,"No apparent cracks @ chimeny,but most (9 of 12 ) units have cracking/pull away"
1,(Lucky's CVS) - beam in fron tof CVS is shored up
1,(Lucky's CVS) - beam in fron tof CVS is shored up
1,(Lucky's CVS) - beam in fron tof CVS is shored up
1,(Lucky's CVS) - beam in fron tof CVS is shored up
2,chimney fell
1,"Green tag, no comments"
1,No comments
2,chimney fell
1,Superficial interior & exterior cracking
1,Superfical int & ext cracking. Check sill plate connections. Contractor or engineer to look @ sill plate/foundation stem wall connection in crawl space
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,surface cracks in sheetrock
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
2,Support required for back chimney flue
1,structure good
1,structure good
1,structure good
2,chimney
2, 
2, 
2,(La Mariposa Market) exterior wall  1520 Pine leaning - may be pre-exist - OK to occ
2, 
2,roof damage from neighbors chimney collapse
2,chimney
2,wood framing damaged; front porch sagging
2,chimney
2,chimney
2,Cracks in stucco at corner of unit 1766
1,structure good
1,structure good
2,chimney shall not be used until repaired
1,Minor interior cracks
2,masonry chimney - minor cracks
2,Loose roofing shingles
1,"Green tag, diagonal stucco cracks @ garage header"
1,"Chimney ok, H2O heater ok by PGE"
1,"Plaster encasing posts supporting, carport cracks @ corners, Recommend continue monitoring"
2,Detached hand rail at rear
3,Structural
2,Shear crack in kitchen wall/plaster both sides/ other crack throughout
2,roof structure racked
2,Brick facing coming off chimney-falling hazard at side year near chimney - do not use side yard near chinmney until hazard is mitiaged
1,structure good
2,No use of side yd w/leaning fence. Structural engineer to inspect above & partial movement of wall to fndn @ garage
2,chimney broke and fell at roof line in rear of home
1, 
1,No one home
1,Outside inspection-no structural damage found
1,One vertical crack above rear slider @ header (crack in GYPBD & STUCCO. Rear yard concret deck shifted east side of pool
2,partial collapse of chimney
1,No major damage
2,"3 beams in the shed are brocken, limited access until repaired"
2,"Cracks in mortar and bricks of chimney, rotated top of chimney cracked brick archways in front of garage & entrance, fall hazard under roof tiles, crack o W-side"
2,"Cracks in mortar & bricks of chim , rotated top of chim ,cracked brick archways in front of garage & entrance fall hazard under rooftiles,cracks on fndn W-side"
1,Minor cracks in plaster interior
1,"Minor cracking brick fascia, drywall split sewer location-non structural damage"
1,Insp. Ext. front only concurr w/previous assess
2,Portion of chimney above roof - fall hazard - upper driveWy restricted until chimney removed
2,"wall cracking, movement of sill plate likely"
2,Several loose brick behind chimney
1,(Spanish 7th Day Adventists)
1,No comments
1,No comments
2,"superficial interior gyp bd cracking; chimney lenaing 2"" away from house"
2,Damaged chimney- moderate damage
2,chimney crack at roofline
2,Damaged chimney - moderate damage
2,Damaged chimney- moderate damage
2,Damaged chimney- moderate damage
2,Damaged chimney - minor damage
2,chimney
2,Replace vertical SW garage door/ post attached form residence exterior
2,Chimney damaged-detached from house/joint falure near roof & leaning away from house/ Keep away from exterior area
1,structure good
2,OK to occupy restricted access around chimney area
1,None - Green tag
1,no damage evident from front of house
2,do not use front entry
1,None - Green tag
2,Chimney pulling aWy from structure. Cracks in front part of chimney
2,no restrictions - base of both shearwalls damaged - requires SE to eval - 5 units
1,sheetrock/stucco cracks
1,structure good
1,structure good
1,structure good
1,Mior cracking in drywall
2,"Chimney down on roof, falling hazard. Limit access on Northeast side of the house"
2,Chimney off at roofline
2,"chimney collapsed, falling hazard"
2,chimney broke at roof line
1,Inspected
2,One loose brick on upper part of chimney
2,top cap on chimney has separated from chimney and loose brick on corner
2,Loose brick on top of chimney work is being admideatly accessed by owner
2,chimney down
1,No damage GREEN TAG
1,No comments
2,"minor lower cracks in chimney, top of chimney at roofline twisted and separated"
1,no obvious damage
2,ext inspect - OK to occ but struc inspection needed - drvy & retainin wall need repair
2,Previous YELLOW  9/11/2014 on front door. Still needs inspections/repairs
2,"Racking damage to walls, concrete has moderate damage. Outside staircases and tall retaining walls at driveWy."
2,restrict use to fire place due to cracks if fire box and exterior
2,"bldg shifted off foundation 4"" toward west side/ok to occupy for clean up/repairs - secure guard rail to front stairs.  Require eng report"
2,chimney/loos bricks
2,(Wine Shipping)
1,(Redwood Plaza - Squeeze Inn)
1,(Redwood Plaza - Vallergas Market)
2,"Flooding/ domestic cold water only/ gas leak at emergency generator, vent/flue within laundry service damaged."
1,cracking on interior/exterior walls
1, 
1,Cracks in sheetrock & stucco (Hawthorn Village)
1,structure good
2,"Fire alarm, exit signs and egress lighting appeared to be out of service prior to earthquake"
1,structure good
1,drywall cracks
1,structure good
1,structure good
1,structure good
1,looks OK
1,chimney missing rain capt - can't see cracks from street - slab on grade fdn
3,"damage to foundation; crackin, movement at load point"
2,changed/revised red tag to yellow tag
1,No comments
2,"remove loose bricks from roof, stay clear of loose bricks"
2,cracked concrete block wall at side door - OK to occ
2,damaged chimney
1,No comments
3,"building off foundation; hazardous electric service, no city water service"
2,Chimney severed at 2nd story roofline
1,No comments
2,chimney - stay clear of falling hazard
2,No sleeping in family room additon & guest room in use of side fence allowed to move gargage in & out
1,"AC unit on roof has slight tilt, no other damages"
1, 
1,Not home- green tag
2,[ATC shared with red for Unit A] no occupancy except as noted on tag - need engineer eval
3,[same ATC-20 as Unit B] retained previous red tag
2,[same ATC-20 as Unit A] retained previous yellow tag
2,bedroom wall crack needs asmnt/repair kitchen and bath
2,"changed red tag to yellow for repairs, retrieval of belongings only"
2,"changed red tag to yellow for repairs, retrieval of belongings only"
2,"changed red tag to yellow for repairs, retrieval of belongings only"
2,"changed red tag to yellow for repairs, retrieval of belongings only"
2,Front porch damaged and front south corner leaning
2,1811 -Chimney separated from home/1815 Collapsed car port
2,provide permit to cap off property/stay clear of falling hazards/do not use fireplace
1,No comments
1,No comments
1,GYP BRD cracks
1,Inspected
2,Top of brick chimney collapse onto roof
2,"framing shifted at entry - cracks in porch and foundation - no porch access, use rear of building"
1,"Foundation spalling  @ corners @ outer corners, plaster around openings"
2,"Garage structure leaning. For retreival of property only, no occupancy"
3,"fascia on masonry, arch falling hazard"
1,structural failure to chimney at roof
2,chimney cracked - potential fall hazard - please do not park in area of chimney until hazard is mitigated
2,Damaged fireplace and chimney
2,Damage to fireplace and chimney
1,"Neighbors chimney fell against horse at crawl space & bay window E-side siding damage. Damage noted ""GREEN"""
1,structure good
1,Light GREEN tag
1,No comments
2,Chimney damage
2,damaged chimney; cracking ext stucco - various locations
2,Chimney damage
2,No comments
1,minor cracks in stucco on ext & int drywall - sidewalk cracks around pool
2,"CMU chimney with  displacement above roof line, obvious cracts at mortar - restrict area around chimney until it is evaluated completely"
2,"obvious chimney brick displacement above roof, spoke with homeowner"
2,"bricks and old flue at side of garage, unable to see chimney location from street"
2,"chimney fallen down at roofline into side yard; chimney tarped off, no danger at this time"
1,Structural Damage (Napa Square) [green tag as 1445 First St]
2,Chimney cracked but still in place
2,fireplace broken at roof line
1,No comments
1,Stucco cracking (minor) around exterior & misc places on interior
1, 
1,cracks in wall board & front step
2,chimney
1, 
1, 
2,chimney
2,chimney
1, 
2,Chimney damage
1,Large garage slab & flatwork cracking
2,Damaged chimney- moderate damage
2,Front porch and front porch columns out of alignment - stay off front porch - needs repair
2,Front porch-added to posting-porch railing separted from house wall
2,Added to (E_ posting that porch railing pulled away from house
1,no issues
1,"Minor cracks in stucco, cracks in post veneer"
1,Ceiling corner cracks (W-side) ground  (Commercial) already green tagged
2,"brick façade (wainscot) pulling aWy from building, suspended T-bar ceiling tiles falling - stay clear or remove tiles in ceiling"
2,chimney - stay clear of falling hazard
2,chimney - stay clear of falling hazard
2,chimney - stay clear of falling hazard
2,chimney - stay clear of falling hazard
2,chimney - stay clear of falling hazard
2,chimney - stay clear of falling hazard
1,no apparent damage
1,Green tag exterior only
2,Damaged chimney- moderate damage
2,SW foundation cracked - stay aWy from 2nd floor SE room
2,"chimney, stem wall in basement fractured"
1, 
2,chimney removed at roof line
2,Stucco cracks at carport columns
2,Stucco cracks at carport columns
2,Stucco cracks at carport columns
1,Ext brick facades adjaent to garage should be repaired/anchored to house. Repair exterior bricks & joints on chimeny
